datum,cases_TI,diff_cases_TI,diff_2_cases_TI,cases_FR,diff_cases_FR,diff_2_cases_FR,cases_NE,diff_cases_NE,diff_2_cases_NE,cases_GE,diff_cases_GE,diff_2_cases_GE,cases_VD,diff_cases_VD,diff_2_cases_VD,cases_JU,diff_cases_JU,diff_2_cases_JU,cases_GR,diff_cases_GR,diff_2_cases_GR,cases_VS,diff_cases_VS,diff_2_cases_VS,hosp_JU,diff_hosp_JU,diff_2_hosp_JU,hosp_TI,diff_hosp_TI,diff_2_hosp_TI,hosp_VD,diff_hosp_VD,diff_2_hosp_VD,hosp_VS,diff_hosp_VS,diff_2_hosp_VS,hosp_FR,diff_hosp_FR,diff_2_hosp_FR,hosp_NE,diff_hosp_NE,diff_2_hosp_NE,hosp_GE,diff_hosp_GE,diff_2_hosp_GE,hosp_GR,diff_hosp_GR,diff_2_hosp_GR,test_GR,diff_test_GR,diff_2_test_GR,test_VD,diff_test_VD,diff_2_test_VD,test_JU,diff_test_JU,diff_2_test_JU,test_FR,diff_test_FR,diff_2_test_FR,test_VS,diff_test_VS,diff_2_test_VS,test_TI,diff_test_TI,diff_2_test_TI,test_NE,diff_test_NE,diff_2_test_NE,test_GE,diff_test_GE,diff_2_test_GE,vac_all
2020-03-01,0.8571428571428571,0.0,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.4285714285714286,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,1.2857142857142858,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,1.1428571428571428,0.2857142857142857,0.2857142857142857,1.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,0.42857142857142855,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,1.4285714285714286,0.5714285714285714,0.7142857142857143,0.2857142857142857,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,1.7142857142857142,0.2857142857142857,0.42857142857142855,0.8571428571428571,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.0,0.0,1.2857142857142858,0.0,0.14285714285714285,0.5714285714285714,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,1.2857142857142858,0.14285714285714285,0.5714285714285714,1.0,0.0,-0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.8571428571428571,0.42857142857142855,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,2.857142857142857,1.4285714285714286,2.0,0.7142857142857143,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.14285714285714285,0.14285714285714285,1.7142857142857142,0.0,0.2857142857142857,1.4285714285714286,0.5714285714285714,1.2857142857142858,0.2857142857142857,0.14285714285714285,0.14285714285714285,1.4285714285714286,0.14285714285714285,0.14285714285714285,0.5714285714285714,0.0,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,1.7142857142857142,0.42857142857142855,0.5714285714285714,1.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.8571428571428571,0.0,0.42857142857142855,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.0,0.0,0.8571428571428571,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-04,3.857142857142857,1.0,2.4285714285714284,1.0,0.2857142857142857,0.7142857142857143,1.2857142857142858,1.0,1.1428571428571428,1.7142857142857142,0.0,0.0,2.4285714285714284,1.0,1.5714285714285714,0.5714285714285714,0.2857142857142857,0.42857142857142855,1.1428571428571428,-0.2857142857142857,-0.14285714285714285,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,2.2857142857142856,0.5714285714285714,1.0,1.0,0.0,0.0,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.7142857142857143,-0.14285714285714285,-0.14285714285714285,0.2857142857142857,-0.14285714285714285,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.42857142857142855,-0.42857142857142855,-0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,5.428571428571429,1.5714285714285714,2.5714285714285716,1.1428571428571428,0.14285714285714285,0.42857142857142855,1.4285714285714286,0.14285714285714285,1.1428571428571428,1.8571428571428572,0.14285714285714285,0.14285714285714285,4.0,1.5714285714285714,2.5714285714285716,0.5714285714285714,0.0,0.2857142857142857,1.2857142857142858,0.14285714285714285,-0.14285714285714285,0.8571428571428571,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.0,0.0,2.4285714285714284,0.14285714285714285,0.7142857142857143,1.7142857142857142,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.0,0.14285714285714285,1.0,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.8571428571428571,0.2857142857142857,0.42857142857142855,0.42857142857142855,0.0,-0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-06,6.714285714285714,1.2857142857142858,2.857142857142857,1.2857142857142858,0.14285714285714285,0.2857142857142857,2.0,0.5714285714285714,0.7142857142857143,3.5714285714285716,1.7142857142857142,1.8571428571428572,5.142857142857143,1.1428571428571428,2.7142857142857144,0.5714285714285714,0.0,0.0,1.2857142857142858,0.0,0.14285714285714285,0.7142857142857143,-0.14285714285714285,0.0,0.42857142857142855,0.2857142857142857,0.2857142857142857,2.7142857142857144,0.2857142857142857,0.42857142857142855,2.4285714285714284,0.7142857142857143,1.4285714285714286,0.8571428571428571,0.2857142857142857,0.2857142857142857,1.1428571428571428,0.14285714285714285,0.42857142857142855,0.8571428571428571,0.42857142857142855,0.5714285714285714,1.0,0.14285714285714285,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-07,8.285714285714286,1.5714285714285714,2.857142857142857,1.0,-0.2857142857142857,-0.14285714285714285,2.7142857142857144,0.7142857142857143,1.2857142857142858,4.428571428571429,0.8571428571428571,2.5714285714285716,6.714285714285714,1.5714285714285714,2.7142857142857144,0.5714285714285714,0.0,0.0,1.1428571428571428,-0.14285714285714285,-0.14285714285714285,0.8571428571428571,0.14285714285714285,0.0,0.42857142857142855,0.0,0.2857142857142857,2.857142857142857,0.14285714285714285,0.42857142857142855,2.4285714285714284,0.0,0.7142857142857143,0.8571428571428571,0.0,0.2857142857142857,1.0,-0.14285714285714285,0.0,1.0,0.14285714285714285,0.5714285714285714,1.1428571428571428,0.14285714285714285,0.2857142857142857,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,9.428571428571429,1.1428571428571428,2.7142857142857144,1.5714285714285714,0.5714285714285714,0.2857142857142857,3.5714285714285716,0.8571428571428571,1.5714285714285714,5.428571428571429,1.0,1.8571428571428572,8.142857142857142,1.4285714285714286,3.0,0.7142857142857143,0.14285714285714285,0.14285714285714285,1.1428571428571428,0.0,-0.14285714285714285,1.7142857142857142,0.8571428571428571,1.0,0.42857142857142855,0.0,0.0,2.7142857142857144,-0.14285714285714285,0.0,2.857142857142857,0.42857142857142855,0.42857142857142855,1.1428571428571428,0.2857142857142857,0.2857142857142857,1.0,0.0,-0.14285714285714285,1.1428571428571428,0.14285714285714285,0.2857142857142857,1.0,-0.14285714285714285,0.0,0.5714285714285714,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-09,15.571428571428571,6.142857142857143,7.285714285714286,2.0,0.42857142857142855,1.0,3.857142857142857,0.2857142857142857,1.1428571428571428,9.285714285714286,3.857142857142857,4.857142857142857,12.571428571428571,4.428571428571429,5.857142857142857,0.8571428571428571,0.14285714285714285,0.2857142857142857,2.7142857142857144,1.5714285714285714,1.5714285714285714,2.0,0.2857142857142857,1.1428571428571428,0.5714285714285714,0.14285714285714285,0.14285714285714285,3.142857142857143,0.42857142857142855,0.2857142857142857,3.857142857142857,1.0,1.4285714285714286,1.2857142857142858,0.14285714285714285,0.42857142857142855,0.7142857142857143,-0.2857142857142857,-0.2857142857142857,1.1428571428571428,0.0,0.14285714285714285,1.5714285714285714,0.5714285714285714,0.42857142857142855,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-10,20.857142857142858,5.285714285714286,11.428571428571429,3.0,1.0,1.4285714285714286,4.285714285714286,0.42857142857142855,0.7142857142857143,11.714285714285714,2.4285714285714284,6.285714285714286,17.714285714285715,5.142857142857143,9.571428571428571,1.1428571428571428,0.2857142857142857,0.42857142857142855,3.2857142857142856,0.5714285714285714,2.142857142857143,2.7142857142857144,0.7142857142857143,1.0,0.42857142857142855,-0.14285714285714285,0.0,3.7142857142857144,0.5714285714285714,1.0,4.857142857142857,1.0,2.0,1.5714285714285714,0.2857142857142857,0.42857142857142855,1.0,0.2857142857142857,0.0,1.1428571428571428,0.0,0.0,2.4285714285714284,0.8571428571428571,1.4285714285714286,0.42857142857142855,-0.14285714285714285,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-11,26.857142857142858,6.0,11.285714285714286,3.857142857142857,0.8571428571428571,1.8571428571428572,4.285714285714286,0.0,0.42857142857142855,16.285714285714285,4.571428571428571,7.0,27.142857142857142,9.428571428571429,14.571428571428571,0.7142857142857143,-0.42857142857142855,-0.14285714285714285,4.714285714285714,1.4285714285714286,2.0,3.5714285714285716,0.8571428571428571,1.5714285714285714,0.42857142857142855,0.0,-0.14285714285714285,5.0,1.2857142857142858,1.8571428571428572,5.857142857142857,1.0,2.0,1.8571428571428572,0.2857142857142857,0.5714285714285714,1.0,0.0,0.2857142857142857,1.1428571428571428,0.0,0.0,2.5714285714285716,0.14285714285714285,1.0,0.42857142857142855,0.0,-0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,31.857142857142858,5.0,11.0,4.571428571428571,0.7142857142857143,1.5714285714285714,4.714285714285714,0.42857142857142855,0.42857142857142855,22.714285714285715,6.428571428571429,11.0,36.285714285714285,9.142857142857142,18.571428571428573,1.2857142857142858,0.5714285714285714,0.14285714285714285,5.428571428571429,0.7142857142857143,2.142857142857143,7.0,3.4285714285714284,4.285714285714286,0.5714285714285714,0.14285714285714285,0.14285714285714285,6.571428571428571,1.5714285714285714,2.857142857142857,6.571428571428571,0.7142857142857143,1.7142857142857142,2.7142857142857144,0.8571428571428571,1.1428571428571428,1.1428571428571428,0.14285714285714285,0.14285714285714285,1.2857142857142858,0.14285714285714285,0.14285714285714285,2.7142857142857144,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,39.285714285714285,7.428571428571429,12.428571428571429,5.0,0.42857142857142855,1.1428571428571428,6.0,1.2857142857142858,1.7142857142857142,30.428571428571427,7.714285714285714,14.142857142857142,49.0,12.714285714285714,21.857142857142858,1.7142857142857142,0.42857142857142855,1.0,7.428571428571429,2.0,2.7142857142857144,9.285714285714286,2.2857142857142856,5.714285714285714,0.42857142857142855,-0.14285714285714285,0.0,8.857142857142858,2.2857142857142856,3.857142857142857,7.142857142857143,0.5714285714285714,1.2857142857142858,2.5714285714285716,-0.14285714285714285,0.7142857142857143,1.2857142857142858,0.14285714285714285,0.2857142857142857,1.2857142857142858,0.0,0.14285714285714285,3.5714285714285716,0.8571428571428571,1.0,0.8571428571428571,0.42857142857142855,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,45.42857142857143,6.142857142857143,13.571428571428571,6.285714285714286,1.2857142857142858,1.7142857142857142,6.714285714285714,0.7142857142857143,2.0,39.142857142857146,8.714285714285714,16.428571428571427,62.714285714285715,13.714285714285714,26.428571428571427,2.2857142857142856,0.5714285714285714,1.0,8.857142857142858,1.4285714285714286,3.4285714285714284,12.142857142857142,2.857142857142857,5.142857142857143,0.42857142857142855,0.0,-0.14285714285714285,11.428571428571429,2.5714285714285716,4.857142857142857,9.142857142857142,2.0,2.5714285714285716,2.857142857142857,0.2857142857142857,0.14285714285714285,1.4285714285714286,0.14285714285714285,0.2857142857142857,1.5714285714285714,0.2857142857142857,0.2857142857142857,4.0,0.42857142857142855,1.2857142857142858,1.0,0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
